activity_id,customer_id,activity_date,activity_type
86173,3950,2025-04-19,support_ticket
86174,3950,2026-01-03,login
86175,3950,2026-02-11,login
86176,3950,2025-04-04,cart_abandon
86177,3950,2025-08-07,login
86178,3950,2025-07-18,login
86179,3950,2026-07-17,login
86180,3950,2026-05-05,login
86181,3950,2025-08-19,login
86182,3950,2025-10-15,cart_abandon
86183,3950,2026-05-26,login
86184,3950,2025-04-15,login
86185,3950,2026-04-16,support_ticket
86186,3950,2025-07-29,login
86187,3950,2025-12-24,login
86188,3950,2025-10-20,login
86189,3951,2026-03-31,login
86190,3951,2025-02-04,login
86191,3951,2026-06-06,login
86192,3951,2026-05-22,login
86193,3951,2025-08-17,login
86194,3951,2026-04-16,login
86195,3951,2026-08-07,support_ticket
86196,3951,2025-06-19,login
86197,3951,2025-03-23,support_ticket
86198,3952,2025-04-07,support_ticket
86199,3952,2025-02-03,cart_abandon
86200,3952,2026-09-23,login
86201,3952,2025-06-17,login
86202,3952,2025-06-11,login
86203,3952,2026-03-20,login
86204,3952,2025-09-13,login
86205,3952,2026-04-20,login
86206,3952,2025-06-13,login
86207,3952,2026-03-14,login
86208,3952,2026-02-16,support_ticket
86209,3952,2025-04-07,cart_abandon
86210,3952,2025-09-02,cart_abandon
86211,3952,2025-02-18,support_ticket
86212,3952,2026-05-03,login
86213,3952,2025-06-05,login
86214,3952,2026-02-09,login
86215,3952,2026-05-22,login
86216,3952,2026-09-28,support_ticket
86217,3952,2025-04-14,login
86218,3952,2026-02-04,login
86219,3952,2026-04-22,login
86220,3953,2025-06-12,login
86221,3953,2026-01-30,login
86222,3953,2025-04-30,cart_abandon
86223,3953,2026-06-12,login
86224,3953,2025-06-21,cart_abandon
86225,3953,2025-05-05,login
86226,3953,2025-07-24,login
86227,3953,2026-02-24,cart_abandon
86228,3953,2025-02-22,login
86229,3953,2025-04-06,cart_abandon
86230,3953,2025-08-07,cart_abandon
86231,3953,2025-08-15,login
86232,3953,2026-08-27,login
86233,3953,2025-02-23,login
86234,3953,2025-06-25,login
86235,3953,2026-01-30,login
86236,3953,2026-06-23,login
86237,3953,2026-06-01,login
86238,3953,2026-07-20,login
86239,3953,2025-04-08,login
86240,3953,2026-08-20,support_ticket
86241,3953,2026-05-14,login
86242,3953,2025-10-20,login
86243,3953,2025-12-02,support_ticket
86244,3953,2026-06-29,login
86245,3953,2026-07-12,cart_abandon
86246,3953,2025-05-16,cart_abandon
86247,3953,2026-09-12,login
86248,3953,2025-04-26,login
86249,3953,2025-05-01,login
86250,3953,2025-06-25,login
86251,3953,2026-03-24,login
86252,3953,2026-07-04,support_ticket
86253,3954,2025-02-24,support_ticket
86254,3954,2026-08-06,cart_abandon
86255,3954,2025-02-04,login
86256,3954,2025-10-01,login
86257,3954,2026-08-21,cart_abandon
86258,3954,2026-01-03,login
86259,3954,2026-05-02,support_ticket
86260,3954,2025-12-16,login
86261,3954,2026-08-02,login
86262,3954,2025-05-05,login
86263,3954,2025-08-09,login
86264,3954,2026-07-04,login
86265,3954,2025-09-09,login
86266,3954,2025-11-26,login
86267,3954,2025-09-06,login
86268,3955,2026-01-03,login
86269,3955,2025-05-29,support_ticket
86270,3955,2026-02-25,login
86271,3955,2026-02-05,login
86272,3955,2025-03-20,support_ticket
86273,3955,2025-11-06,cart_abandon
86274,3955,2025-06-20,support_ticket
86275,3955,2025-07-15,login
86276,3955,2025-04-16,login
86277,3956,2025-10-15,cart_abandon
86278,3956,2026-08-07,login
86279,3956,2025-02-03,cart_abandon
86280,3956,2026-02-24,login
86281,3956,2026-06-27,login
86282,3956,2025-04-25,login
86283,3956,2025-04-30,login
86284,3956,2025-12-23,login
86285,3956,2025-04-11,login
86286,3956,2025-07-15,support_ticket
86287,3957,2026-05-30,support_ticket
86288,3957,2025-08-16,login
86289,3957,2026-02-18,login
86290,3957,2025-10-19,cart_abandon
86291,3957,2026-04-22,cart_abandon
86292,3957,2026-09-05,support_ticket
86293,3957,2026-04-20,login
86294,3957,2026-08-22,login
86295,3957,2025-06-29,login
86296,3957,2025-04-19,login
86297,3957,2025-11-28,login
86298,3957,2025-04-13,login
86299,3957,2025-06-26,login
86300,3957,2025-07-29,support_ticket
86301,3957,2026-07-25,login
86302,3957,2025-12-11,login
86303,3957,2026-05-03,support_ticket
86304,3957,2025-05-02,login
86305,3957,2025-10-13,cart_abandon
86306,3957,2025-03-16,login
86307,3957,2025-03-05,cart_abandon
86308,3957,2025-05-19,login
86309,3957,2026-06-25,login
86310,3957,2026-09-20,login
86311,3957,2026-07-26,cart_abandon
86312,3957,2026-02-11,support_ticket
86313,3957,2026-03-13,login
86314,3957,2025-05-17,login
86315,3957,2026-06-29,login
86316,3957,2025-08-15,cart_abandon
86317,3957,2026-03-23,support_ticket
86318,3957,2026-09-08,support_ticket
86319,3958,2026-09-01,login
86320,3958,2026-06-04,login
86321,3958,2026-01-23,login
86322,3958,2025-07-01,support_ticket
86323,3958,2025-10-24,login
86324,3958,2025-03-18,cart_abandon
86325,3958,2026-02-04,login
86326,3958,2025-05-31,login
86327,3958,2025-07-30,login
86328,3958,2025-05-26,login
86329,3958,2026-07-20,login
86330,3958,2026-09-14,login
86331,3958,2026-02-17,login
86332,3958,2025-03-30,support_ticket
86333,3958,2025-09-21,support_ticket
86334,3959,2026-03-27,login
86335,3959,2025-08-20,cart_abandon
86336,3959,2025-03-25,support_ticket
86337,3959,2026-07-16,support_ticket
86338,3959,2025-07-08,login
86339,3959,2025-03-26,cart_abandon
86340,3959,2025-06-29,login
86341,3959,2025-10-06,cart_abandon
86342,3959,2025-06-01,login
86343,3959,2026-09-19,support_ticket
86344,3959,2025-05-20,login
86345,3959,2025-08-17,login
86346,3959,2025-02-07,login
86347,3959,2026-06-28,login
86348,3959,2026-08-01,support_ticket
86349,3959,2026-02-05,support_ticket
86350,3959,2026-08-04,login
86351,3959,2025-11-25,login
86352,3959,2026-07-05,login
86353,3960,2025-12-02,login
86354,3960,2025-04-09,cart_abandon
86355,3960,2025-07-14,support_ticket
86356,3960,2025-07-08,support_ticket
86357,3960,2026-02-11,support_ticket
86358,3960,2025-12-08,support_ticket
86359,3960,2025-11-30,login
86360,3960,2026-03-04,support_ticket
86361,3960,2025-04-25,support_ticket
86362,3960,2026-03-30,support_ticket
86363,3960,2026-07-28,login
86364,3960,2025-05-05,cart_abandon
86365,3960,2026-09-11,login
86366,3960,2025-05-17,cart_abandon
86367,3961,2026-05-26,cart_abandon
86368,3961,2025-08-22,support_ticket
86369,3961,2025-04-19,cart_abandon
86370,3961,2025-07-13,cart_abandon
86371,3961,2025-04-21,cart_abandon
86372,3961,2026-03-11,login
86373,3961,2025-04-08,login
86374,3961,2026-02-14,login
86375,3961,2026-03-05,login
86376,3961,2026-03-05,login
86377,3961,2025-12-26,cart_abandon
86378,3961,2025-12-27,login
86379,3961,2026-06-26,support_ticket
86380,3961,2025-02-15,cart_abandon
86381,3961,2026-02-28,support_ticket
86382,3961,2026-09-05,support_ticket
86383,3961,2025-12-07,login
86384,3961,2025-10-13,login
86385,3961,2025-11-27,login
86386,3961,2026-09-12,login
86387,3961,2025-09-05,login
86388,3961,2026-06-25,login
86389,3961,2026-01-23,login
86390,3961,2025-02-22,login
86391,3961,2026-04-16,login
86392,3961,2026-01-13,login
86393,3961,2025-11-21,login
86394,3961,2025-03-04,support_ticket
86395,3961,2026-01-07,login
86396,3962,2025-05-12,login
86397,3962,2026-02-17,login
86398,3962,2025-10-30,login
86399,3962,2026-05-10,support_ticket
86400,3962,2026-08-11,login
86401,3962,2025-02-25,login
86402,3962,2026-08-09,cart_abandon
86403,3963,2025-12-03,login
86404,3963,2026-07-14,login
86405,3963,2026-01-07,login
86406,3963,2026-05-29,cart_abandon
86407,3963,2025-06-24,cart_abandon
86408,3963,2025-04-29,support_ticket
86409,3963,2026-04-01,login
86410,3963,2025-02-21,support_ticket
86411,3963,2025-08-07,support_ticket
86412,3963,2025-12-17,login
86413,3964,2025-03-10,support_ticket
86414,3964,2025-05-26,login
86415,3964,2025-06-25,login
86416,3964,2026-06-08,login
86417,3964,2025-09-13,support_ticket
86418,3965,2026-08-22,cart_abandon
86419,3965,2026-06-16,support_ticket
86420,3965,2026-02-27,login
86421,3965,2025-02-11,login
86422,3965,2025-11-28,cart_abandon
86423,3965,2025-12-30,cart_abandon
86424,3965,2025-04-05,login
86425,3965,2025-05-04,support_ticket
86426,3965,2025-05-29,login
86427,3965,2026-01-05,login
86428,3965,2025-04-10,login
86429,3965,2025-08-18,support_ticket
86430,3965,2025-12-24,login
86431,3965,2025-10-02,login
86432,3965,2026-07-21,login
86433,3965,2025-10-18,login
86434,3965,2026-03-14,login
86435,3965,2025-06-09,login
86436,3965,2025-08-08,login
86437,3965,2025-10-15,support_ticket
86438,3965,2026-07-05,cart_abandon
86439,3965,2025-03-03,cart_abandon
86440,3965,2025-12-22,login
86441,3965,2026-06-19,cart_abandon
86442,3965,2026-09-11,login
86443,3965,2025-07-27,login
86444,3965,2025-11-08,login
86445,3965,2026-01-15,support_ticket
86446,3965,2025-08-02,support_ticket
86447,3965,2025-05-21,login
86448,3965,2025-10-28,login
86449,3965,2026-02-14,support_ticket
86450,3965,2025-08-08,cart_abandon
86451,3965,2025-11-19,login
86452,3966,2026-04-11,cart_abandon
86453,3966,2026-08-18,login
86454,3966,2025-07-20,login
86455,3966,2026-09-05,login
86456,3966,2025-02-07,support_ticket
86457,3966,2025-03-09,login
86458,3966,2025-05-24,login
86459,3966,2025-06-18,login
86460,3966,2026-06-10,login
86461,3966,2025-03-30,login
86462,3966,2026-01-18,login
86463,3966,2025-03-13,login
86464,3966,2026-05-11,cart_abandon
86465,3966,2026-05-21,cart_abandon
86466,3966,2026-04-19,login
86467,3966,2025-05-14,support_ticket
86468,3966,2026-08-17,login
86469,3966,2025-11-08,login
86470,3966,2026-06-17,login
86471,3966,2025-02-04,support_ticket
86472,3966,2026-07-26,login
86473,3966,2026-09-18,login
86474,3966,2026-08-10,support_ticket
86475,3966,2025-05-28,login
86476,3966,2026-05-13,support_ticket
86477,3966,2025-09-02,login
86478,3966,2026-03-07,support_ticket
86479,3966,2026-05-15,login
86480,3966,2025-02-16,cart_abandon
86481,3966,2026-09-09,login
86482,3967,2025-08-10,support_ticket
86483,3967,2025-12-03,login
86484,3967,2025-04-30,login
86485,3967,2025-03-15,support_ticket
86486,3967,2026-08-25,cart_abandon
86487,3967,2026-01-04,cart_abandon
86488,3967,2026-01-23,cart_abandon
86489,3967,2026-06-22,login
86490,3967,2025-07-02,login
86491,3967,2026-09-20,support_ticket
86492,3967,2025-02-07,login
86493,3967,2026-01-11,support_ticket
86494,3967,2025-06-13,support_ticket
86495,3967,2026-07-20,login
86496,3967,2025-10-12,support_ticket
86497,3967,2026-05-27,support_ticket
86498,3967,2026-05-06,login
86499,3967,2026-05-10,login
86500,3967,2025-10-28,login
86501,3967,2025-10-11,login
86502,3967,2025-07-21,support_ticket
86503,3967,2025-08-13,support_ticket
86504,3968,2026-08-31,login
86505,3968,2026-07-28,login
86506,3968,2025-04-23,login
86507,3968,2026-06-16,login
86508,3968,2025-05-31,support_ticket
86509,3968,2025-09-01,login
86510,3968,2026-05-04,login
86511,3968,2025-04-11,support_ticket
86512,3968,2026-07-07,login
86513,3968,2025-06-30,login
86514,3968,2025-07-29,login
86515,3968,2025-05-21,cart_abandon
86516,3968,2025-02-11,support_ticket
86517,3968,2026-06-21,login
86518,3968,2025-03-01,login
86519,3968,2025-05-18,login
86520,3968,2026-02-07,login
86521,3968,2026-06-26,cart_abandon
86522,3968,2026-03-31,support_ticket
86523,3968,2025-02-13,login
86524,3968,2025-09-21,login
86525,3968,2025-09-10,login
86526,3968,2025-03-19,login
86527,3968,2026-05-30,login
86528,3968,2025-08-17,login
86529,3968,2025-06-02,cart_abandon
86530,3968,2025-03-18,cart_abandon
86531,3968,2025-11-11,cart_abandon
86532,3968,2025-12-27,login
86533,3968,2025-10-07,login
86534,3968,2026-01-11,login
86535,3968,2026-03-25,login
86536,3968,2025-08-07,login
86537,3969,2025-05-21,login
86538,3969,2025-02-07,login
86539,3969,2026-03-17,login
86540,3969,2025-12-05,login
86541,3969,2025-09-01,login
86542,3969,2026-05-21,login
86543,3969,2025-11-26,login
86544,3969,2025-07-09,support_ticket
86545,3969,2025-12-27,login
86546,3969,2026-07-29,login
86547,3969,2025-05-28,login
86548,3969,2026-02-02,login
86549,3969,2026-07-25,login
86550,3969,2026-07-07,login
86551,3969,2025-07-30,login
86552,3969,2026-03-20,login
86553,3969,2026-03-22,login
86554,3969,2025-04-10,cart_abandon
86555,3969,2026-04-25,cart_abandon
86556,3970,2025-07-11,support_ticket
86557,3970,2025-09-12,support_ticket
86558,3970,2025-06-16,login
86559,3970,2025-03-29,login
86560,3970,2025-10-09,login
86561,3970,2026-05-20,login
86562,3970,2026-09-24,login
86563,3970,2026-09-06,login
86564,3970,2026-05-27,login
86565,3970,2025-07-09,login
86566,3970,2025-02-23,cart_abandon
86567,3970,2025-08-17,cart_abandon
86568,3970,2025-08-01,login
86569,3970,2026-05-06,support_ticket
86570,3970,2025-07-20,login
86571,3970,2026-06-07,login
86572,3970,2025-10-17,cart_abandon
86573,3970,2025-12-30,login
86574,3970,2026-04-19,cart_abandon
86575,3971,2026-06-24,login
86576,3971,2025-08-08,support_ticket
86577,3971,2025-10-26,support_ticket
86578,3971,2026-06-26,login
86579,3971,2026-08-26,support_ticket
86580,3971,2025-05-20,login
86581,3971,2025-05-05,login
86582,3971,2026-04-13,login
86583,3971,2026-06-16,login
86584,3971,2026-09-18,support_ticket
86585,3971,2025-08-30,support_ticket
86586,3971,2026-02-20,support_ticket
86587,3971,2025-03-17,login
86588,3971,2026-08-22,support_ticket
86589,3971,2025-08-10,login
86590,3971,2025-11-10,login
86591,3971,2025-05-25,login
86592,3971,2025-03-22,cart_abandon
86593,3971,2026-09-23,login
86594,3971,2025-07-03,cart_abandon
86595,3971,2026-08-25,login
86596,3971,2025-08-12,login
86597,3971,2025-08-03,cart_abandon
86598,3971,2025-02-23,login
86599,3971,2026-07-16,cart_abandon
86600,3971,2025-05-14,login
86601,3971,2025-09-24,login
86602,3971,2025-12-11,support_ticket
86603,3971,2026-05-06,login
86604,3971,2025-03-14,login
86605,3971,2025-09-09,cart_abandon
86606,3971,2025-07-02,cart_abandon
86607,3971,2025-04-18,login
86608,3971,2025-11-03,login
86609,3971,2025-02-16,login
86610,3971,2025-08-31,support_ticket
86611,3972,2025-06-14,login
86612,3972,2025-12-03,login
86613,3972,2025-10-21,login
86614,3972,2025-07-10,login
86615,3972,2026-06-09,cart_abandon
86616,3972,2025-07-22,login
86617,3972,2025-10-30,login
86618,3972,2026-04-17,login
86619,3972,2026-04-13,cart_abandon
86620,3972,2026-05-08,cart_abandon
86621,3972,2026-08-31,login
86622,3972,2025-03-06,login
86623,3972,2025-05-13,cart_abandon
86624,3973,2025-12-04,support_ticket
86625,3973,2025-11-01,login
86626,3973,2026-05-30,login
86627,3973,2025-11-08,login
86628,3973,2025-04-14,login
86629,3973,2025-05-24,support_ticket
86630,3973,2025-07-16,login
86631,3973,2025-03-20,login
86632,3973,2026-01-06,login
86633,3973,2026-03-27,login
86634,3973,2025-10-24,login
86635,3973,2025-07-10,login
86636,3974,2025-04-25,cart_abandon
86637,3974,2025-02-04,login
86638,3974,2025-12-30,login
86639,3974,2026-06-18,cart_abandon
86640,3974,2026-01-21,login
86641,3974,2026-08-20,login
86642,3974,2026-04-12,login
86643,3974,2025-12-08,login
86644,3974,2025-08-04,login
86645,3974,2026-07-29,login
86646,3974,2025-08-12,support_ticket
86647,3975,2026-02-07,login
86648,3975,2025-08-30,support_ticket
86649,3975,2025-11-13,login
86650,3975,2026-02-20,login
86651,3975,2025-10-31,login
86652,3975,2025-05-25,login
86653,3975,2026-09-21,support_ticket
86654,3975,2026-07-31,cart_abandon
86655,3975,2025-02-21,login
86656,3975,2026-05-13,support_ticket
86657,3975,2025-07-07,login
86658,3975,2026-08-12,login
86659,3975,2025-03-17,login
86660,3975,2025-06-13,login
86661,3975,2025-03-21,support_ticket
86662,3975,2025-03-20,login
86663,3975,2026-08-09,login
86664,3975,2025-12-29,login
86665,3975,2025-06-04,support_ticket
86666,3975,2025-10-20,login
86667,3975,2025-05-14,login
86668,3975,2025-08-17,support_ticket
86669,3975,2025-06-13,support_ticket
86670,3975,2025-06-13,login
86671,3975,2025-06-02,login
86672,3975,2026-08-19,login
86673,3975,2025-06-07,cart_abandon
86674,3975,2026-09-11,login
86675,3975,2026-04-01,cart_abandon
86676,3975,2025-07-06,login
86677,3975,2026-09-19,login
86678,3975,2025-07-02,login
86679,3975,2025-11-13,login
86680,3975,2025-08-11,login
86681,3975,2025-07-11,login
86682,3975,2026-08-01,support_ticket
86683,3975,2026-07-12,support_ticket
86684,3975,2026-05-13,login
86685,3975,2025-04-08,login
86686,3976,2026-04-27,login
86687,3976,2025-03-07,login
86688,3976,2026-08-10,login
86689,3976,2026-06-10,login
86690,3976,2026-07-14,login
86691,3976,2025-10-03,cart_abandon
86692,3976,2025-03-16,login
86693,3976,2026-04-06,login
86694,3976,2025-05-31,login
86695,3976,2025-11-16,support_ticket
86696,3976,2025-04-05,login
86697,3976,2025-04-11,login
86698,3976,2026-01-12,support_ticket
86699,3976,2026-06-22,cart_abandon
86700,3976,2026-05-26,login
86701,3976,2026-05-03,login
86702,3976,2026-06-30,login
86703,3976,2026-03-14,login
86704,3976,2026-06-19,login
86705,3976,2026-02-27,login
86706,3976,2025-12-07,login
86707,3976,2025-12-06,login
86708,3976,2025-03-01,login
86709,3977,2026-02-21,support_ticket
86710,3977,2025-12-25,login
86711,3977,2025-04-13,login
86712,3977,2026-06-11,login
86713,3977,2026-07-30,support_ticket
86714,3977,2026-01-04,login
86715,3977,2026-07-02,cart_abandon
86716,3977,2026-01-11,login
86717,3977,2026-02-11,support_ticket
86718,3977,2026-06-25,login
86719,3977,2025-07-23,support_ticket
86720,3977,2025-04-30,login
86721,3977,2025-02-19,login
86722,3977,2025-08-17,login
86723,3977,2025-05-01,login
86724,3977,2025-09-13,support_ticket
86725,3977,2026-04-18,login
86726,3977,2025-11-10,login
86727,3977,2025-11-16,login
86728,3977,2026-08-22,login
86729,3977,2025-07-05,login
86730,3977,2026-05-22,login
86731,3977,2026-09-05,login
86732,3977,2025-04-27,login
86733,3977,2026-01-08,support_ticket
86734,3977,2026-09-18,cart_abandon
86735,3977,2025-12-26,cart_abandon
86736,3977,2026-01-18,login
86737,3977,2026-01-03,cart_abandon
86738,3977,2025-09-22,support_ticket
86739,3977,2025-03-01,login
86740,3978,2026-06-13,login
86741,3978,2026-06-06,login
86742,3978,2026-07-22,support_ticket
86743,3978,2025-05-30,login
86744,3978,2025-04-04,cart_abandon
86745,3978,2026-02-08,login
86746,3978,2026-08-14,cart_abandon
86747,3978,2025-02-05,login
86748,3978,2026-04-27,login
86749,3978,2025-10-23,cart_abandon
86750,3978,2025-10-07,login
86751,3978,2026-06-28,login
86752,3978,2025-10-27,support_ticket
86753,3978,2026-01-27,login
86754,3978,2025-12-29,login
86755,3978,2026-07-07,login
86756,3978,2026-09-05,support_ticket
86757,3978,2026-05-18,cart_abandon
86758,3978,2025-03-08,login
86759,3978,2025-12-30,login
86760,3978,2026-03-26,login
86761,3978,2026-08-01,login
86762,3978,2026-01-22,cart_abandon
86763,3978,2025-07-27,cart_abandon
86764,3978,2026-08-25,login
86765,3978,2026-09-14,login
86766,3978,2026-08-09,support_ticket
86767,3978,2026-09-12,login
86768,3978,2025-09-27,login
86769,3978,2025-02-10,login
86770,3979,2025-12-14,support_ticket
86771,3979,2025-02-23,cart_abandon
86772,3979,2026-05-05,login
86773,3979,2025-10-20,login
86774,3979,2025-12-04,cart_abandon
86775,3979,2025-08-24,login
86776,3979,2026-01-30,login
86777,3979,2026-03-10,login
86778,3979,2025-11-16,login
86779,3979,2026-07-02,cart_abandon
86780,3979,2025-08-01,login
86781,3979,2026-01-16,login
86782,3979,2025-07-18,support_ticket
86783,3979,2025-12-05,login
86784,3979,2025-03-09,login
86785,3979,2025-09-26,login
86786,3979,2025-06-30,login
86787,3979,2026-02-26,cart_abandon
86788,3979,2026-05-01,support_ticket
86789,3979,2026-09-01,login
86790,3979,2026-04-06,login
86791,3979,2026-04-25,login
86792,3979,2026-01-26,login
86793,3980,2026-01-17,login
86794,3980,2026-01-18,login
86795,3980,2026-01-14,login
86796,3980,2026-02-17,support_ticket
86797,3980,2026-06-22,support_ticket
86798,3980,2025-12-17,login
86799,3980,2025-04-27,support_ticket
86800,3980,2025-09-11,login
86801,3980,2025-06-09,cart_abandon
86802,3980,2025-03-14,cart_abandon
86803,3980,2026-09-13,login
86804,3980,2025-09-16,login
86805,3980,2025-06-13,cart_abandon
86806,3980,2026-03-03,login
86807,3980,2025-10-02,support_ticket
86808,3980,2026-08-03,login
86809,3980,2026-08-02,login
86810,3980,2026-02-09,login
86811,3980,2025-05-15,cart_abandon
86812,3980,2025-11-16,login
86813,3980,2025-10-24,login
86814,3980,2026-07-31,login
86815,3980,2025-10-22,login
86816,3980,2026-07-09,login
86817,3980,2026-05-16,login
86818,3980,2025-05-04,support_ticket
86819,3980,2025-10-03,login
86820,3981,2025-02-25,support_ticket
86821,3981,2025-04-05,support_ticket
86822,3981,2025-10-31,support_ticket
86823,3981,2025-09-17,login
86824,3981,2026-01-20,login
86825,3981,2026-01-19,login
86826,3981,2025-09-18,cart_abandon
86827,3981,2025-06-14,login
86828,3981,2025-02-23,login
86829,3981,2026-08-09,cart_abandon
86830,3981,2026-09-11,login
86831,3981,2026-06-09,support_ticket
86832,3981,2026-03-21,cart_abandon
86833,3981,2025-10-07,login
86834,3981,2025-11-17,login
86835,3981,2026-08-14,login
86836,3981,2025-06-03,support_ticket
86837,3981,2026-03-22,support_ticket
86838,3981,2026-08-17,login
86839,3981,2025-05-13,login
86840,3981,2026-06-26,login
86841,3981,2025-08-28,login
86842,3981,2025-10-28,login
86843,3981,2025-07-07,login
86844,3981,2026-04-01,login
86845,3981,2026-04-23,login
86846,3981,2026-04-20,login
86847,3981,2026-05-23,cart_abandon
86848,3981,2025-09-13,login
86849,3981,2025-06-24,login
86850,3982,2025-04-27,login
86851,3982,2025-06-12,login
86852,3982,2025-06-17,login
86853,3982,2025-07-20,login
86854,3982,2026-04-05,support_ticket
86855,3982,2025-03-15,login
86856,3982,2026-05-24,login
86857,3982,2026-03-06,login
86858,3982,2025-03-29,login
86859,3982,2025-08-10,support_ticket
86860,3982,2025-09-01,login
86861,3982,2026-08-21,login
86862,3982,2025-07-09,login
86863,3982,2026-09-07,login
86864,3982,2025-11-13,login
86865,3982,2026-08-08,cart_abandon
86866,3982,2025-09-05,login
86867,3982,2025-05-05,login
86868,3982,2026-01-18,support_ticket
86869,3982,2025-10-08,support_ticket
86870,3982,2026-03-25,login
86871,3982,2025-05-25,cart_abandon
86872,3982,2026-01-19,login
86873,3983,2025-10-02,cart_abandon
86874,3983,2025-12-06,login
86875,3983,2026-09-26,login
86876,3983,2026-09-20,login
86877,3983,2026-08-23,login
86878,3983,2026-08-08,login
86879,3983,2025-08-05,login
86880,3983,2025-07-18,login
86881,3983,2026-04-19,login
86882,3983,2025-10-17,login
86883,3983,2026-08-21,login
86884,3983,2025-09-27,login
86885,3983,2025-07-11,login
86886,3983,2026-09-17,login
86887,3983,2025-04-28,login
86888,3983,2026-07-19,login
86889,3983,2025-07-20,support_ticket
86890,3983,2025-05-05,support_ticket
86891,3983,2026-06-05,login
86892,3983,2026-05-09,cart_abandon
86893,3983,2025-06-10,login
86894,3983,2026-03-25,support_ticket
86895,3983,2025-12-28,login
86896,3983,2026-04-22,support_ticket
86897,3983,2026-02-16,login
86898,3983,2025-07-10,login
86899,3983,2026-02-26,login
86900,3983,2026-03-09,login
86901,3983,2025-03-15,login
86902,3983,2025-02-28,login
86903,3983,2025-03-05,login
86904,3983,2025-02-02,login
86905,3983,2026-08-03,login
86906,3983,2026-03-20,login
86907,3983,2026-03-30,login
86908,3984,2025-09-04,support_ticket
86909,3984,2026-08-31,cart_abandon
86910,3984,2025-11-15,support_ticket
86911,3984,2025-07-09,login
86912,3984,2025-10-17,login
86913,3984,2025-06-26,support_ticket
86914,3984,2025-08-13,cart_abandon
86915,3984,2025-05-29,login
86916,3984,2025-10-28,cart_abandon
86917,3984,2025-10-25,login
86918,3984,2025-07-04,login
86919,3984,2026-09-12,login
86920,3984,2025-11-10,login
86921,3984,2026-05-03,support_ticket
86922,3984,2026-06-04,login
86923,3984,2025-12-26,login
86924,3984,2026-07-22,login
86925,3984,2026-03-02,cart_abandon
86926,3984,2026-08-05,login
86927,3985,2026-08-04,login
86928,3985,2026-08-07,login
86929,3985,2025-08-18,support_ticket
86930,3985,2026-02-10,login
86931,3985,2025-11-23,login
86932,3985,2026-02-20,login
86933,3985,2025-04-09,login
86934,3985,2025-05-26,login
86935,3985,2026-04-24,cart_abandon
86936,3985,2025-06-10,support_ticket
86937,3985,2026-01-15,login
86938,3985,2025-11-30,login
86939,3985,2025-09-05,login
86940,3985,2025-05-12,support_ticket
86941,3985,2025-11-20,login
86942,3985,2026-04-30,login
86943,3985,2025-12-05,login
86944,3985,2025-12-02,login
86945,3985,2025-05-16,login
86946,3985,2026-01-22,login
86947,3985,2025-07-25,support_ticket
86948,3985,2026-09-24,support_ticket
86949,3985,2025-03-29,login
86950,3985,2025-08-21,login
86951,3985,2025-05-01,login
86952,3985,2026-02-26,login
86953,3985,2025-04-24,login
86954,3985,2025-06-18,login
86955,3985,2025-11-05,cart_abandon
86956,3985,2025-12-19,login
86957,3985,2026-06-08,login
86958,3985,2026-02-12,login
86959,3985,2025-12-29,login
86960,3985,2025-07-20,cart_abandon
86961,3985,2026-03-18,support_ticket
86962,3986,2026-01-11,login
86963,3986,2026-07-27,login
86964,3986,2026-03-28,cart_abandon
86965,3986,2025-08-30,login
86966,3986,2026-07-02,login
86967,3986,2025-10-07,cart_abandon
86968,3986,2026-06-13,login
86969,3986,2026-05-06,login
86970,3986,2025-02-06,login
86971,3986,2025-09-17,login
86972,3986,2025-12-07,login
86973,3986,2025-09-08,cart_abandon
86974,3986,2025-11-25,login
86975,3986,2025-11-01,login
86976,3986,2026-07-13,login
86977,3986,2025-10-05,login
86978,3986,2026-05-18,login
86979,3986,2026-07-02,login
86980,3986,2025-03-21,cart_abandon
86981,3986,2026-06-06,login
86982,3986,2026-03-20,login
86983,3986,2026-05-10,login
86984,3986,2026-09-17,login
86985,3986,2026-02-22,login
86986,3986,2025-03-21,login
86987,3986,2025-04-22,login
86988,3986,2025-12-20,login
86989,3986,2025-12-30,login
86990,3986,2026-03-10,cart_abandon
86991,3986,2026-08-12,login
86992,3987,2025-08-22,login
86993,3987,2025-03-01,login
86994,3987,2025-07-22,login
86995,3987,2026-07-07,login
86996,3987,2025-12-09,login
86997,3987,2025-02-28,login
86998,3987,2026-02-08,login
86999,3987,2026-06-08,support_ticket
87000,3987,2026-04-18,support_ticket
87001,3987,2025-08-21,login
87002,3987,2026-07-13,login
87003,3987,2025-11-05,login
87004,3987,2026-08-22,support_ticket
87005,3987,2026-04-02,login
87006,3987,2025-08-06,login
87007,3987,2025-02-05,cart_abandon
87008,3987,2026-09-29,support_ticket
87009,3987,2026-04-24,login
87010,3987,2026-04-19,login
87011,3987,2026-09-06,login
87012,3987,2025-02-27,login
87013,3987,2025-02-14,login
87014,3987,2025-09-04,support_ticket
87015,3987,2025-12-22,support_ticket
87016,3987,2025-08-22,cart_abandon
87017,3988,2026-03-15,login
87018,3988,2025-12-07,support_ticket
87019,3988,2026-07-22,login
87020,3988,2026-04-02,login
87021,3988,2025-12-05,login
87022,3988,2025-06-21,login
