customer_id,name,segment,region_id,signup_date,status
3921,"Johnson, Taylor and Boyd",SMB,6,2025-09-22,active
3922,Walker LLC,SMB,4,2026-07-17,active
3923,"Cox, Carter and Duffy",Mid-Market,3,2025-08-29,active
3924,Bradley LLC,Mid-Market,3,2025-02-16,active
3925,Marquez-Nunez,SMB,4,2025-04-08,active
3926,Manning Ltd,SMB,4,2025-07-16,churned
3927,Thomas LLC,SMB,4,2025-05-25,churned
3928,Scott-Perez,SMB,1,2025-05-07,active
3929,Aguilar and Sons,SMB,4,2025-09-21,active
3930,"Smith, Diaz and Romero",SMB,5,2026-09-15,active
3931,"Sullivan, Montgomery and Jackson",SMB,5,2025-06-02,active
3932,Schneider-Matthews,SMB,1,2025-06-23,active
3933,"Edwards, Brooks and Grimes",SMB,5,2026-09-27,churned
3934,Wong-Harrell,Enterprise,5,2025-06-02,active
3935,Thompson-Prince,SMB,2,2026-06-19,churned
3936,Barnett Inc,SMB,6,2026-02-12,active
3937,Walker-Clark,SMB,4,2026-08-17,churned
3938,Ramirez Ltd,SMB,3,2026-01-04,active
3939,Santos LLC,Mid-Market,5,2026-01-26,active
3940,Stevens-Durham,SMB,4,2025-06-17,active
3941,Larsen PLC,SMB,4,2026-01-15,churned
3942,Figueroa LLC,Enterprise,2,2026-03-14,churned
3943,"Johnson, Sims and Crane",Mid-Market,6,2026-09-22,active
3944,"Jones, Tran and Nichols",Mid-Market,6,2025-03-31,active
3945,"Medina, Miller and Yates",SMB,1,2025-05-06,active
3946,Knight-Wright,SMB,5,2025-02-12,churned
3947,Robles-White,Mid-Market,1,2026-05-26,active
3948,"Mathews, Perez and Love",SMB,3,2025-03-22,active
3949,Williams PLC,Mid-Market,6,2026-08-09,active
3950,Arnold-Davis,Mid-Market,2,2025-09-10,active
3951,Quinn Inc,SMB,3,2025-07-25,churned
3952,Mills Inc,SMB,2,2026-09-14,active
3953,Perez PLC,SMB,5,2026-04-13,active
3954,"Woods, Garcia and Keith",SMB,3,2025-12-29,active
3955,Flores Ltd,Mid-Market,4,2026-07-24,churned
3956,Gonzalez Inc,Mid-Market,6,2026-05-04,active
3957,Miller-Gonzalez,SMB,4,2026-02-22,churned
3958,"Lawrence, George and Evans",Mid-Market,5,2025-08-14,active
3959,Perkins Inc,SMB,1,2026-09-21,active
3960,"Tanner, Waters and Lee",Mid-Market,2,2026-04-12,churned
3961,"Mendez, Bryant and Smith",SMB,6,2026-08-28,active
3962,Guzman-Vasquez,Mid-Market,6,2026-09-09,active
3963,Murphy Group,Mid-Market,4,2025-12-30,active
3964,"Campbell, Brewer and Baker",SMB,3,2025-09-05,active
3965,"Wright, Hill and Hoffman",SMB,2,2026-08-28,active
3966,Garrett-Rodriguez,Mid-Market,6,2026-09-29,active
3967,Freeman LLC,SMB,5,2025-04-15,active
3968,"Ruiz, Martin and Jones",Mid-Market,2,2026-02-22,active
3969,Chambers-Davis,Enterprise,4,2026-02-01,active
3970,Peterson-Mcdaniel,Mid-Market,4,2026-04-30,active
3971,Lee Inc,SMB,3,2026-09-15,active
3972,Lewis PLC,Mid-Market,6,2025-07-03,active
3973,Flores-Moreno,Enterprise,1,2026-09-15,active
3974,Cohen PLC,SMB,2,2026-02-25,active
3975,Duncan and Sons,SMB,1,2025-03-22,active
3976,Moore-Miranda,SMB,5,2025-12-07,active
3977,Phelps PLC,Mid-Market,4,2025-04-22,active
3978,"Moore, Frye and Zavala",SMB,6,2026-09-03,churned
3979,"Larson, Butler and Barber",SMB,4,2026-05-09,churned
3980,Cantu Group,SMB,1,2026-08-03,active
3981,Wood-Torres,Mid-Market,3,2026-02-01,churned
3982,"Gomez, Mcgee and Cole",SMB,1,2025-09-29,churned
3983,Elliott-Farmer,Mid-Market,5,2025-10-18,active
3984,Gill Group,Mid-Market,5,2026-08-28,active
3985,Schmitt LLC,Enterprise,6,2025-05-03,active
3986,"Trujillo, Proctor and Wang",Mid-Market,3,2026-07-22,churned
3987,Cardenas and Sons,SMB,2,2025-10-14,active
3988,Bates LLC,Mid-Market,1,2026-01-24,active
3989,Wall-Johnson,SMB,3,2026-03-12,active
3990,Gibbs-Nguyen,Enterprise,3,2025-03-22,active
3991,"Stevenson, Salinas and Williamson",SMB,5,2025-05-02,active
3992,Gates-Rodriguez,Mid-Market,5,2025-05-09,churned
3993,Martin Ltd,Mid-Market,1,2026-05-18,active
3994,David-Watkins,SMB,2,2025-03-19,active
3995,Harrington Group,Mid-Market,4,2026-02-06,churned
3996,"Moyer, Mccarthy and Wright",SMB,3,2025-04-07,active
3997,"Willis, Brown and Brown",SMB,1,2026-05-12,active
3998,Hill-Wood,SMB,6,2026-09-16,churned
3999,Rodriguez-Taylor,SMB,5,2025-10-09,active
4000,"Jones, Rowland and Oconnor",SMB,4,2025-06-09,active
4001,Sawyer PLC,Enterprise,2,2025-10-28,churned
4002,Andrews-Hoffman,SMB,6,2026-03-26,active
4003,Sanchez-Armstrong,SMB,1,2026-04-17,active
4004,"Green, Schmidt and Carter",Mid-Market,3,2026-02-21,active
4005,Taylor Inc,Mid-Market,5,2026-01-19,churned
4006,"Dawson, Edwards and Castaneda",SMB,6,2026-02-18,active
4007,Burgess-Lewis,Enterprise,2,2025-06-12,active
4008,Mcdonald-Murray,SMB,4,2025-06-06,churned
4009,Gonzalez-Mata,SMB,2,2026-08-19,active
4010,Scott-Adkins,SMB,1,2026-01-18,active
4011,Taylor Ltd,Mid-Market,3,2026-07-07,active
4012,Simmons-Shaffer,SMB,6,2026-02-15,active
4013,Decker Inc,SMB,5,2025-11-03,active
4014,"Brooks, Knight and Forbes",Mid-Market,3,2026-01-12,active
4015,"Marks, Murphy and Ryan",SMB,2,2026-03-27,active
4016,Andrews-Walters,SMB,1,2025-05-24,churned
4017,"Jones, Davis and Grant",Mid-Market,2,2025-11-08,active
4018,Schmidt PLC,Mid-Market,1,2026-04-15,churned
4019,Berry Group,SMB,2,2025-03-25,active
4020,"Santos, Lee and Jones",SMB,5,2025-03-17,active
4021,"Jordan, Hill and Hayes",Enterprise,1,2025-05-09,active
4022,"Hernandez, Rivera and White",SMB,1,2026-01-25,churned
4023,"Morgan, Rose and Schwartz",SMB,4,2025-06-25,active
4024,Preston-Morales,SMB,2,2025-10-23,active
4025,Smith-Clayton,SMB,3,2025-04-23,churned
4026,Smith LLC,Enterprise,1,2025-07-02,churned
4027,Hernandez-Foley,SMB,2,2025-02-11,active
4028,"Craig, Nguyen and Ellis",SMB,3,2026-06-05,active
4029,"Gonzalez, Underwood and Schaefer",SMB,5,2025-11-10,active
4030,"Camacho, Hernandez and Mejia",SMB,3,2025-05-18,active
4031,Parker Inc,SMB,4,2025-12-16,active
4032,Ferguson Inc,Enterprise,4,2026-08-20,active
4033,Fernandez Inc,Mid-Market,2,2026-06-15,active
4034,Harrell-Hebert,SMB,2,2026-07-22,churned
4035,"Clark, Turner and Coleman",SMB,3,2025-10-05,active
4036,Hall-Gillespie,SMB,1,2025-09-07,churned
4037,Johnson-Rich,SMB,5,2025-08-11,active
4038,Martinez-Gould,SMB,4,2025-08-04,active
4039,Wallace Ltd,SMB,2,2026-08-12,churned
4040,"Clark, Williams and Gonzales",Mid-Market,3,2025-04-25,active
4041,Harris Group,Mid-Market,2,2026-07-01,churned
4042,"Olsen, Davis and Thompson",SMB,4,2026-08-10,active
4043,"Ramsey, Martinez and Sherman",Enterprise,5,2026-06-27,active
4044,Shepard Ltd,SMB,1,2026-02-16,active
4045,"Howard, Cowan and Perry",SMB,3,2026-07-04,active
4046,Galloway PLC,Mid-Market,1,2025-02-20,active
4047,Woods-Hicks,SMB,3,2026-06-11,churned
4048,Smith-James,SMB,2,2025-12-07,active
4049,Ross-Mathews,Mid-Market,3,2026-09-04,active
4050,Ward-Collins,SMB,3,2025-03-24,active
4051,Hamilton Ltd,Mid-Market,2,2026-08-18,active
4052,Perez-Haynes,SMB,3,2026-01-14,active
4053,"Schneider, Price and Ruiz",Mid-Market,5,2025-04-04,active
4054,Blair-Merritt,SMB,5,2025-12-06,churned
4055,Taylor and Sons,SMB,1,2025-02-23,active
4056,Cunningham and Sons,SMB,3,2025-03-23,active
4057,"Moore, Neal and Farmer",Mid-Market,6,2025-12-20,active
4058,Carlson and Sons,SMB,4,2026-06-10,active
4059,"Guerrero, Watson and Perry",Mid-Market,2,2025-04-07,churned
4060,Barnes and Sons,SMB,4,2025-07-09,active
4061,"Sanford, Harmon and Patrick",SMB,1,2025-09-26,active
4062,Diaz Inc,SMB,1,2025-12-26,active
4063,Johnson and Sons,SMB,4,2025-02-01,active
4064,Powell-Brooks,Enterprise,4,2026-02-23,active
4065,Howell-Johnson,SMB,5,2025-11-29,active
4066,Rivera Group,Mid-Market,3,2026-09-07,churned
4067,Moss and Sons,SMB,6,2025-08-02,active
4068,Williams-Bennett,SMB,3,2025-11-27,active
4069,"Sharp, Jackson and Garcia",Mid-Market,5,2025-03-22,active
4070,Prince-Davis,Mid-Market,1,2026-08-10,active
4071,Rodriguez Group,Mid-Market,1,2026-06-21,churned
4072,Lucero-Chase,SMB,5,2025-09-04,churned
4073,"Alexander, Vincent and Pacheco",Mid-Market,6,2025-11-07,active
4074,Collins Group,Mid-Market,6,2026-07-05,active
4075,Anderson-Douglas,SMB,2,2025-07-30,active
4076,Krueger-Barnett,Mid-Market,1,2025-06-23,active
4077,Woods Ltd,SMB,6,2025-06-27,active
4078,"Gonzalez, Robinson and Anderson",Mid-Market,4,2026-04-05,active
4079,Perez Inc,Enterprise,2,2025-06-08,churned
4080,"Davis, Powell and Eaton",Enterprise,5,2025-03-26,active
4081,Wright LLC,Mid-Market,6,2025-05-12,active
4082,Blair LLC,Mid-Market,2,2026-09-21,active
4083,Page-Murray,Mid-Market,5,2026-07-14,active
4084,"Meyer, Ray and Stephenson",SMB,5,2026-09-02,churned
4085,Murphy LLC,SMB,4,2025-07-19,active
4086,"Thomas, Doyle and Rosales",SMB,4,2025-10-26,churned
4087,"Bullock, Cruz and Williams",SMB,2,2025-11-25,active
4088,Petty Inc,Enterprise,6,2025-12-15,active
4089,Walters and Sons,Mid-Market,6,2025-02-17,active
4090,Sanders Inc,SMB,6,2026-01-29,active
4091,"Castillo, Mathews and Lopez",SMB,5,2025-02-24,active
4092,"Sullivan, Haney and Chavez",Mid-Market,1,2025-07-17,active
4093,Gardner-Wilson,SMB,3,2025-07-28,active
4094,Rios-Robertson,Mid-Market,3,2026-03-16,active
4095,Rogers-Stafford,Enterprise,6,2026-07-29,active
4096,Peterson-Wiggins,SMB,4,2026-03-31,active
4097,"Bryant, Davis and Chase",SMB,4,2025-10-22,active
4098,"Baker, Casey and Simmons",SMB,1,2025-12-16,active
4099,Oconnell and Sons,SMB,5,2025-12-08,active
4100,Perez Group,SMB,3,2025-05-01,active
4101,Martinez Ltd,SMB,1,2026-09-04,active
4102,Martinez-Bailey,SMB,6,2026-08-12,active
4103,Graham-Joyce,SMB,2,2025-06-26,active
4104,Burch PLC,SMB,1,2025-04-11,active
4105,Sanders PLC,Mid-Market,1,2025-05-12,active
4106,Thomas Ltd,SMB,3,2026-02-17,active
4107,Parsons and Sons,Mid-Market,1,2025-02-18,active
4108,"Garner, Fox and Chan",SMB,6,2025-04-04,active
4109,"Heath, Warren and Mcbride",SMB,4,2026-02-28,churned
4110,Ryan-Steele,SMB,2,2025-04-30,churned
4111,"Jackson, Moore and Becker",Mid-Market,1,2025-03-14,churned
4112,"Walters, Montgomery and Bridges",SMB,3,2025-02-13,active
4113,"Hernandez, Dunlap and Lynch",SMB,1,2026-04-04,active
4114,Ramirez Group,SMB,6,2025-09-09,active
4115,Price-Boyd,Enterprise,2,2025-07-23,churned
4116,English-Mcdonald,SMB,3,2026-02-23,churned
4117,Griffith LLC,SMB,1,2025-05-15,churned
4118,Jones Ltd,Mid-Market,1,2025-12-14,active
4119,"Barnett, Clark and Quinn",SMB,2,2025-11-21,active
4120,"Chung, Brown and Jenkins",SMB,1,2026-03-16,active
4121,Castillo and Sons,Mid-Market,5,2026-02-14,active
4122,Myers and Sons,SMB,6,2026-03-17,active
4123,"Barnes, Vargas and Wright",SMB,6,2025-06-10,active
4124,Jones-Richmond,SMB,2,2025-04-26,active
4125,Taylor-Morales,SMB,5,2025-12-21,active
4126,"Singh, Blackburn and Hernandez",Enterprise,4,2025-03-07,active
4127,Thomas-Hill,Mid-Market,1,2025-11-03,active
4128,Smith-Wilson,SMB,1,2026-02-14,churned
4129,Warren-Ingram,SMB,4,2026-06-13,active
4130,"Ruiz, Guerrero and Evans",Mid-Market,3,2026-03-03,active
4131,Weaver PLC,Mid-Market,1,2026-09-26,active
4132,Hernandez-Beard,SMB,6,2026-01-04,active
4133,"Peterson, Nelson and Travis",Mid-Market,5,2025-10-29,active
4134,Massey-Scott,SMB,4,2025-06-29,active
4135,"Owens, Richards and Walter",Mid-Market,6,2026-03-15,active
4136,"Glenn, Freeman and Carter",SMB,6,2026-06-07,churned
4137,"Garcia, Bright and Morrison",SMB,6,2025-08-14,active
4138,"Grimes, Allen and Horn",Mid-Market,2,2025-03-18,active
4139,Copeland-Richmond,Mid-Market,6,2025-02-07,churned
4140,Brown-Garcia,SMB,4,2026-02-19,active
4141,Kirby-Oconnor,SMB,5,2026-03-09,churned
4142,Bowman-Murphy,Mid-Market,6,2025-04-14,active
4143,"Huff, Bird and Miller",SMB,1,2025-02-14,active
4144,Marquez Group,SMB,3,2026-03-04,active
4145,Willis and Sons,Mid-Market,1,2025-09-30,active
4146,"Hamilton, Baker and Osborn",SMB,2,2025-10-12,active
4147,"Freeman, Obrien and Cunningham",SMB,3,2025-07-10,churned
4148,"Stone, Schaefer and Reyes",SMB,6,2026-04-12,active
4149,"Rodriguez, Massey and Day",Enterprise,6,2026-04-28,active
4150,Johnston Inc,SMB,3,2025-03-04,active
4151,Ward Ltd,Mid-Market,2,2025-03-27,churned
4152,"Mckee, Fisher and Long",Enterprise,4,2026-01-03,churned
4153,"Williams, Holland and Alexander",Mid-Market,6,2026-02-01,active
4154,Berry-Mills,SMB,6,2025-04-29,active
4155,Li-Fuller,SMB,2,2025-05-07,active
4156,Caldwell-Johnson,SMB,2,2026-03-21,churned
4157,"White, Mccoy and Murphy",SMB,5,2025-11-03,active
4158,Knapp-Pham,Enterprise,2,2025-04-14,active
4159,"Bryant, Macdonald and Howard",Mid-Market,2,2026-02-05,active
4160,"Cooper, Beltran and Wright",SMB,1,2025-03-17,active
4161,Bowers-Nguyen,SMB,3,2025-06-20,active
4162,"Ritter, Baker and Leon",Mid-Market,3,2026-04-09,churned
4163,Hansen PLC,SMB,4,2025-06-15,active
4164,"Morris, Morales and Bailey",Mid-Market,2,2025-03-11,churned
4165,Kirk Inc,SMB,5,2026-09-05,active
4166,Bell-Medina,Mid-Market,5,2025-06-17,active
4167,Stewart LLC,Mid-Market,3,2025-12-10,active
4168,Sloan Inc,SMB,2,2026-06-15,active
4169,"Sullivan, Howell and Fowler",SMB,4,2026-09-23,churned
4170,Harris-Chase,Mid-Market,5,2026-06-06,churned
4171,Bell-Shaffer,SMB,3,2025-08-25,active
4172,Fischer-Chung,SMB,2,2026-07-03,churned
4173,Smith-Lopez,SMB,4,2025-02-08,active
4174,Stout-Graves,SMB,3,2025-08-17,active
4175,"Phillips, Castro and Thompson",Mid-Market,3,2025-06-01,active
4176,"Dominguez, Gonzalez and Davis",SMB,3,2025-12-17,active
4177,"Melendez, Alvarado and Phelps",SMB,2,2026-07-26,active
4178,Baldwin PLC,Mid-Market,5,2026-05-15,active
4179,Sanders-Morse,SMB,3,2026-09-28,active
4180,Kirk Ltd,SMB,3,2025-04-25,active
4181,Austin-Arellano,Mid-Market,4,2026-05-02,active
4182,Key-Ramos,Mid-Market,3,2026-04-15,active
4183,Sanchez and Sons,SMB,1,2025-11-04,churned
4184,"Haney, Johnson and Walker",Mid-Market,6,2025-04-01,active
4185,"Lucero, Sanchez and Perez",SMB,1,2025-04-05,active
4186,"Cain, Thomas and Phillips",SMB,4,2026-08-08,active
4187,Mathews Group,Enterprise,2,2025-07-29,active
4188,Perry-Arnold,Mid-Market,2,2026-02-22,active
4189,"Lee, Lopez and Stone",SMB,1,2026-08-28,active
4190,Burton-Oneal,SMB,6,2025-11-26,active
4191,Francis-Mann,SMB,3,2025-06-08,active
4192,Lara-Baker,SMB,3,2025-11-21,active
4193,Diaz-Schaefer,Mid-Market,5,2025-06-20,active
4194,Flores LLC,Mid-Market,1,2025-05-21,active
4195,Rubio and Sons,SMB,4,2026-06-07,active
4196,Heath-Andersen,SMB,3,2025-08-29,active
4197,Pope PLC,SMB,4,2026-03-22,active
4198,Davis PLC,SMB,1,2026-04-17,churned
4199,"Alvarez, Edwards and Aguirre",Mid-Market,6,2025-12-30,active
4200,"Perez, Bailey and Park",SMB,2,2025-12-25,active
4201,"Nicholson, Walker and Adams",SMB,5,2025-05-21,active
4202,Stevens Group,Mid-Market,5,2025-12-18,active
4203,Garza-Brown,Enterprise,3,2026-05-02,churned
4204,Johnson Group,SMB,1,2025-05-30,active
4205,"Santos, Huang and Woods",SMB,2,2025-06-21,churned
4206,"Hernandez, Fleming and Jones",SMB,5,2026-03-26,active
4207,"Hill, King and Mosley",SMB,6,2026-09-18,active
4208,Reeves Group,SMB,6,2025-09-26,active
4209,Padilla-Bender,Mid-Market,2,2026-06-17,active
4210,Lewis-Hayes,SMB,4,2025-05-22,active
4211,"Terry, Torres and Hall",SMB,1,2026-01-12,churned
4212,"Shah, Thomas and Ryan",Mid-Market,5,2026-08-26,active
4213,"Matthews, Huffman and Arellano",SMB,3,2025-10-26,active
4214,Joseph LLC,Mid-Market,5,2025-12-05,active
4215,"Wilson, Madden and Austin",Mid-Market,5,2025-05-05,active
4216,"Gutierrez, Martin and Lee",Mid-Market,6,2025-12-17,active
4217,"Ayala, Mayo and Houston",Mid-Market,3,2026-01-21,active
4218,Banks Group,Mid-Market,3,2026-09-18,active
4219,"Wilson, Davis and Shah",Mid-Market,4,2025-06-02,active
4220,"Haynes, Jennings and Ballard",SMB,1,2025-09-11,active
4221,Horton-Taylor,SMB,1,2026-02-28,churned
4222,White-Collins,SMB,4,2026-08-26,active
4223,Mann LLC,SMB,5,2025-06-25,active
4224,Davis-Green,SMB,4,2026-03-29,active
4225,Perez Ltd,SMB,5,2026-07-18,active
4226,"Miller, Hayes and Davis",SMB,2,2026-02-19,active
4227,Smith-Obrien,SMB,3,2025-10-17,active
4228,"Brown, Brooks and Jackson",SMB,4,2025-06-23,active
4229,"Smith, Murphy and Torres",Mid-Market,3,2025-07-25,churned
4230,"Elliott, Villarreal and Sosa",SMB,1,2025-03-04,active
4231,Fields Group,Mid-Market,1,2025-05-04,churned
4232,Nichols LLC,SMB,6,2025-10-24,active
4233,Wiggins and Sons,Mid-Market,4,2025-04-27,active
4234,"Brooks, Thompson and Alexander",Mid-Market,2,2025-02-07,active
4235,Romero Group,SMB,2,2026-03-27,active
4236,Howell PLC,Enterprise,1,2025-03-16,active
4237,Aguirre LLC,SMB,6,2025-04-27,active
4238,Rodriguez-Vega,SMB,1,2026-01-27,active
4239,"Stone, Mccullough and Jimenez",Mid-Market,5,2026-08-13,active
4240,"Moore, Austin and Rogers",SMB,2,2026-04-16,active
4241,Mcfarland-Kelley,SMB,3,2025-02-20,active
4242,Bowers-Raymond,SMB,2,2025-05-13,active
4243,"Spencer, Morgan and Diaz",SMB,5,2026-04-25,active
4244,Horne Group,SMB,1,2026-04-20,active
4245,Bauer Inc,SMB,3,2025-09-25,active
4246,Brown-Haas,SMB,2,2026-08-30,active
4247,Cochran-Browning,Mid-Market,2,2026-07-24,active
4248,"Webster, Garza and Abbott",SMB,2,2026-04-27,churned
4249,Alvarado LLC,SMB,6,2026-04-30,active
4250,"Hart, Park and Boyd",Mid-Market,3,2026-05-22,churned
4251,"Day, Campbell and Taylor",SMB,3,2025-05-01,active
4252,Carter Ltd,SMB,3,2026-04-01,churned
4253,Powell-Bennett,Mid-Market,6,2026-08-24,churned
4254,Johnson-Garcia,Enterprise,3,2025-06-17,active
4255,"Webb, Price and Jimenez",SMB,3,2025-02-09,active
4256,Townsend-Hale,SMB,2,2025-09-07,active
4257,"Guerra, Lopez and Davis",Mid-Market,2,2025-07-14,churned
4258,"Adkins, Duncan and Thompson",Mid-Market,1,2026-08-30,active
4259,Stevenson-Ferguson,SMB,4,2025-10-29,active
4260,Rasmussen Group,SMB,1,2026-03-08,churned
4261,Bell PLC,SMB,2,2026-09-19,active
4262,Colon Ltd,SMB,2,2026-05-25,active
4263,Rodgers-Warren,Enterprise,2,2026-04-30,active
4264,Hicks Ltd,Mid-Market,5,2026-09-11,active
4265,"Williams, Lewis and Bryant",SMB,4,2026-03-25,active
4266,Stafford Ltd,Mid-Market,6,2025-06-21,active
4267,Jones-Harris,Mid-Market,3,2026-04-17,active
4268,Duncan PLC,SMB,6,2025-08-14,churned
4269,Williams Group,Mid-Market,1,2025-08-20,active
4270,Mccullough Inc,SMB,4,2026-02-26,churned
4271,Smith-Allen,SMB,5,2025-08-11,active
4272,Joyce-Benitez,SMB,4,2025-02-15,active
4273,Watson Group,SMB,6,2026-09-29,active
4274,Moore PLC,Enterprise,2,2026-01-13,active
4275,Howell LLC,SMB,1,2026-03-14,active
4276,Becker-Mckinney,SMB,5,2026-06-06,churned
4277,"Collins, Bentley and Valdez",SMB,1,2026-02-20,active
4278,Ortiz-Smith,SMB,5,2026-02-05,churned
4279,Bennett-Kirby,SMB,5,2026-05-26,active
4280,Montoya Group,Mid-Market,6,2025-07-30,churned
4281,Greene-Sims,SMB,3,2026-06-18,active
4282,Williams-Wang,SMB,6,2026-04-15,active
4283,Alvarado and Sons,Mid-Market,2,2025-05-22,active
4284,Walsh Inc,SMB,3,2025-04-30,active
4285,Barrera Group,Mid-Market,1,2026-07-19,churned
4286,White LLC,SMB,5,2026-07-28,churned
4287,Harding LLC,SMB,5,2026-09-26,active
4288,"Espinoza, Neal and Mitchell",Mid-Market,5,2025-04-03,active
4289,Mitchell-Hudson,Mid-Market,5,2026-07-28,churned
4290,Juarez Group,Mid-Market,2,2026-07-09,active
4291,Clements PLC,SMB,1,2026-05-12,active
4292,Gonzalez-Holmes,SMB,6,2025-11-29,active
4293,Harrison Inc,Mid-Market,3,2025-12-06,active
4294,Perez Group,SMB,1,2025-10-18,active
4295,Miller Ltd,Mid-Market,6,2025-02-18,active
4296,Allen PLC,SMB,6,2025-12-01,churned
4297,Kim-Thomas,Mid-Market,3,2025-06-24,churned
4298,"Hammond, Bates and Gordon",SMB,5,2025-06-02,active
4299,Mack Ltd,SMB,1,2025-03-06,active
4300,Williams-Smith,SMB,1,2025-11-05,active
4301,Peterson LLC,SMB,2,2025-03-02,active
4302,Bell and Sons,Mid-Market,4,2026-06-30,active
4303,"Brown, James and Arroyo",SMB,1,2026-07-25,active
4304,"Brown, White and Lee",SMB,1,2026-06-01,churned
4305,"Griffith, Johnson and Alexander",Mid-Market,5,2025-08-02,active
4306,Guzman LLC,Mid-Market,5,2025-05-10,churned
4307,"Martin, Payne and Stewart",SMB,5,2025-12-03,active
4308,Cohen Group,Enterprise,5,2026-03-16,active
4309,"Ferguson, Montgomery and Jackson",SMB,5,2025-02-13,active
4310,Wood-Thomas,Mid-Market,4,2026-07-05,active
4311,Sutton Inc,SMB,4,2025-10-24,active
4312,Smith-Brown,SMB,6,2026-06-12,active
4313,Mack-Wilson,SMB,3,2025-03-20,active
4314,Gill Inc,SMB,1,2025-10-16,churned
4315,"Gardner, Smith and Holloway",SMB,5,2025-11-05,active
4316,Pineda-Newman,SMB,2,2025-03-02,active
4317,Jennings-Hughes,Mid-Market,6,2026-04-05,active
4318,"Young, Henry and Wright",SMB,3,2026-08-19,active
4319,"Gibson, Calhoun and Hernandez",SMB,6,2025-12-25,active
4320,"Suarez, Walker and Mitchell",Enterprise,1,2025-09-28,churned
4321,"Thompson, Coffey and Kidd",Mid-Market,4,2026-02-21,active
4322,Richardson Inc,Enterprise,3,2025-09-07,active
4323,Trujillo-Thomas,SMB,3,2025-09-07,active
4324,Jenkins-Hobbs,SMB,2,2026-05-07,active
4325,Archer and Sons,SMB,6,2026-01-25,churned
4326,"Gomez, Mcmahon and Fisher",SMB,3,2025-07-10,active
4327,Murray-Chavez,SMB,6,2025-10-05,churned
4328,Ford-Morgan,Mid-Market,3,2026-06-21,active
4329,"Ross, Cummings and Harris",Mid-Market,1,2025-12-18,active
4330,Marquez PLC,Mid-Market,6,2025-03-19,active
4331,Gould Ltd,SMB,2,2026-07-05,active
4332,"Mueller, Cox and Ford",Mid-Market,2,2026-04-25,active
4333,Brooks-Parker,SMB,6,2025-07-12,active
4334,Thomas-Rodriguez,Enterprise,6,2026-09-09,active
4335,"Chavez, Conway and Sosa",SMB,6,2026-08-31,churned
4336,"Jenkins, Gonzalez and Morgan",SMB,3,2026-09-27,churned
4337,Keller PLC,SMB,5,2025-09-17,active
4338,White-Ramos,Mid-Market,2,2026-08-14,active
4339,"Clark, Bradley and Jackson",Enterprise,5,2026-06-04,active
4340,"Becker, Hammond and Davidson",Mid-Market,4,2026-07-13,active
4341,"Casey, Gonzalez and Jenkins",Mid-Market,1,2025-12-29,active
4342,Sanchez-Rodgers,Enterprise,3,2025-07-20,active
4343,Stewart-Fitzpatrick,Mid-Market,3,2025-06-18,churned
4344,"Schmidt, Fuller and Johnson",SMB,2,2026-09-09,churned
4345,Buchanan Inc,Mid-Market,3,2025-12-02,active
4346,Smith Inc,SMB,4,2026-08-17,active
4347,Phelps-Edwards,SMB,1,2026-01-03,active
4348,Harris-Hernandez,SMB,1,2025-12-21,active
4349,Parker Inc,SMB,5,2025-03-17,active
4350,Hanson-Stewart,Enterprise,3,2025-10-02,churned
4351,Alvarez-Padilla,Enterprise,4,2026-01-04,churned
4352,Turner-Lang,SMB,4,2025-04-08,active
4353,Lester and Sons,Mid-Market,4,2025-05-10,active
4354,Perry PLC,SMB,3,2026-01-24,active
4355,"Ortiz, Hoffman and Fuller",SMB,3,2025-07-01,active
4356,"Lucero, Vaughn and Mckee",SMB,5,2026-04-01,churned
4357,Beck and Sons,SMB,6,2025-11-07,churned
4358,Davis-Williams,SMB,2,2025-10-03,active
4359,Kennedy-Woods,SMB,5,2025-04-13,active
4360,Willis LLC,SMB,6,2025-10-05,active
4361,Richards-White,SMB,1,2025-12-26,active
4362,Waller Ltd,Enterprise,5,2026-01-14,active
4363,"Cooper, Morgan and Miller",SMB,3,2025-07-14,active
4364,Jones-Taylor,SMB,6,2025-02-17,churned
4365,Byrd-Rangel,SMB,4,2026-08-21,active
4366,Haney Ltd,SMB,6,2026-09-04,churned
4367,Nixon LLC,SMB,1,2026-08-02,active
4368,Dawson-Rush,SMB,1,2025-07-26,active
4369,Gomez Group,Mid-Market,6,2026-02-01,active
4370,Howell PLC,SMB,4,2025-04-27,active
4371,Frey-Diaz,Mid-Market,4,2026-08-03,churned
4372,Lee-Ramirez,SMB,2,2025-02-04,active
4373,"Strong, Johnson and Flores",SMB,2,2025-11-13,active
4374,Williams and Sons,SMB,5,2026-07-05,active
4375,"Parker, Cole and Hamilton",SMB,2,2026-04-16,active
4376,Nelson Ltd,SMB,4,2026-07-09,active
4377,Hopkins-Cook,SMB,2,2025-11-28,active
4378,Anderson PLC,SMB,2,2025-03-30,active
4379,Navarro Inc,Mid-Market,1,2025-02-05,active
4380,James-Conway,SMB,6,2025-05-04,active
4381,Price-Dominguez,SMB,6,2025-03-07,active
4382,Terry-Rogers,Mid-Market,1,2025-10-30,active
4383,"Nash, Mueller and Russell",SMB,3,2025-03-03,active
4384,Anderson-Reed,Mid-Market,4,2025-05-24,active
4385,Tran-Burns,Enterprise,3,2025-10-13,active
4386,Miller-Cole,Enterprise,5,2026-04-22,active
