payment_id,order_id,amount,method,paid_at
9449,2661,2245.88,credit_card,2025-06-17 12:00:00
9450,8849,1038.13,invoice,2026-03-25 12:00:00
9451,1308,620.16,ach,2025-04-02 12:00:00
9452,2568,946.06,ach,2025-06-26 12:00:00
9453,9191,1054.9,wire,2026-04-18 12:00:00
9454,2835,2021.58,wire,2025-06-21 12:00:00
9455,12234,5903.56,ach,2026-09-24 12:00:00
9456,9430,2097.75,wire,2026-04-19 12:00:00
9457,2152,4727.19,invoice,2025-05-15 12:00:00
9458,9982,2752.6,ach,2026-05-03 12:00:00
9459,3836,3972.83,invoice,2025-08-22 12:00:00
9460,12392,2639.88,ach,2026-09-14 12:00:00
9461,9810,2153.05,credit_card,2026-05-25 12:00:00
9462,10501,1341.14,credit_card,2026-06-07 12:00:00
9463,9327,3636.23,ach,2026-04-24 12:00:00
9464,5005,1501.61,credit_card,2025-10-18 12:00:00
9465,6627,3770.92,invoice,2025-12-29 12:00:00
9466,1628,197.03,credit_card,2025-04-23 12:00:00
9467,10235,4342.92,wire,2026-06-02 12:00:00
9468,12536,590.19,wire,2026-09-07 12:00:00
9469,359,3541.36,ach,2025-02-10 12:00:00
9470,139,4068.93,ach,2025-02-17 12:00:00
9471,8492,412.78,wire,2026-03-19 12:00:00
9472,383,894.09,ach,2025-02-20 12:00:00
9473,9650,5907.45,credit_card,2026-04-24 12:00:00
9474,4858,1606.23,ach,2025-09-27 12:00:00
9475,11872,1934.87,invoice,2026-08-10 12:00:00
9476,1440,3970.9,invoice,2025-04-23 12:00:00
9477,947,676.19,invoice,2025-03-30 12:00:00
9478,5499,1027.26,credit_card,2025-10-21 12:00:00
9479,4917,4800.8,ach,2025-09-12 12:00:00
9480,8557,3017.4,wire,2026-03-21 12:00:00
9481,1933,3485.64,ach,2025-05-27 12:00:00
9482,2353,5214.14,credit_card,2025-05-11 12:00:00
9483,3237,3390.3,invoice,2025-07-26 12:00:00
9484,10572,1718.44,credit_card,2026-06-17 12:00:00
9485,3808,327.25,wire,2025-08-20 12:00:00
9486,1937,647.2,wire,2025-05-11 12:00:00
9487,11366,514.92,wire,2026-07-30 12:00:00
9488,4155,2816.0,credit_card,2025-08-11 12:00:00
9489,8989,5398.08,credit_card,2026-03-27 12:00:00
9490,2417,6852.4,ach,2025-05-12 12:00:00
9491,11758,3592.77,wire,2026-08-19 12:00:00
9492,6140,3888.17,invoice,2025-12-05 12:00:00
9493,786,4271.59,invoice,2025-03-21 12:00:00
9494,6790,455.65,ach,2025-12-03 12:00:00
9495,8037,3978.22,ach,2026-02-21 12:00:00
9496,8316,2452.03,credit_card,2026-02-17 12:00:00
9497,12087,1283.72,wire,2026-08-04 12:00:00
9498,5669,7229.8,credit_card,2025-11-09 12:00:00
9499,2173,3820.2,credit_card,2025-05-14 12:00:00
9500,2170,3297.43,credit_card,2025-05-27 12:00:00
9501,6629,241.7,invoice,2025-12-31 12:00:00
9502,4010,4010.06,ach,2025-08-11 12:00:00
9503,4341,998.61,wire,2025-08-26 12:00:00
9504,911,3951.77,ach,2025-03-23 12:00:00
9505,6269,1897.96,credit_card,2025-11-20 12:00:00
9506,2310,694.86,invoice,2025-05-11 12:00:00
9507,9450,1798.3,invoice,2026-04-18 12:00:00
9508,6592,3282.08,invoice,2026-01-04 12:00:00
9509,4459,3574.61,invoice,2025-09-17 12:00:00
9510,7598,3087.93,wire,2026-01-19 12:00:00
9511,9371,1445.24,wire,2026-04-08 12:00:00
9512,9837,692.46,wire,2026-05-26 12:00:00
9513,12233,2312.79,wire,2026-09-05 12:00:00
9514,4653,1560.31,invoice,2025-09-29 12:00:00
9515,6219,406.19,ach,2025-11-28 12:00:00
9516,443,1408.11,ach,2025-02-18 12:00:00
9517,3416,1519.06,credit_card,2025-07-22 12:00:00
9518,11167,1563.99,invoice,2026-08-01 12:00:00
9519,9809,4182.96,wire,2026-05-07 12:00:00
9520,12075,2914.62,credit_card,2026-08-27 12:00:00
9521,5745,4005.57,invoice,2025-12-04 12:00:00
9522,1055,2077.07,invoice,2025-03-14 12:00:00
9523,3700,3136.41,wire,2025-07-02 12:00:00
9524,930,1796.02,wire,2025-03-26 12:00:00
9525,6469,595.37,invoice,2025-12-15 12:00:00
9526,8768,510.38,credit_card,2026-03-29 12:00:00
9527,1830,1861.19,invoice,2025-04-30 12:00:00
9528,9896,3017.24,invoice,2026-05-03 12:00:00
9529,10404,1651.27,ach,2026-06-15 12:00:00
9530,2012,5048.6,credit_card,2025-05-10 12:00:00
9531,914,632.65,wire,2025-04-01 12:00:00
9532,7612,3076.72,wire,2026-01-18 12:00:00
9533,10521,592.49,wire,2026-06-14 12:00:00
9534,9858,3937.17,credit_card,2026-05-31 12:00:00
9535,2607,3056.25,invoice,2025-07-03 12:00:00
9536,4929,651.78,invoice,2025-09-24 12:00:00
9537,6565,4577.99,ach,2025-12-01 12:00:00
9538,12058,4444.06,credit_card,2026-08-22 12:00:00
9539,7,883.29,credit_card,2025-03-02 12:00:00
9540,7836,2784.03,credit_card,2026-02-21 12:00:00
9541,6584,7117.96,credit_card,2025-12-16 12:00:00
9542,3362,1285.67,credit_card,2025-07-27 12:00:00
9543,9977,3302.31,wire,2026-05-09 12:00:00
9544,1636,380.88,ach,2025-04-05 12:00:00
9545,1142,1417.9,invoice,2025-03-07 12:00:00
9546,360,2088.22,invoice,2025-02-28 12:00:00
9547,2071,3329.95,wire,2025-05-25 12:00:00
9548,3135,4227.12,wire,2025-07-06 12:00:00
9549,5161,4346.78,invoice,2025-10-14 12:00:00
9550,6991,3628.45,ach,2026-01-01 12:00:00
9551,3244,4140.11,invoice,2025-07-31 12:00:00
9552,2243,2380.48,credit_card,2025-05-21 12:00:00
9553,1475,2857.84,invoice,2025-04-19 12:00:00
9554,12642,2659.38,ach,2026-09-11 12:00:00
9555,3260,1804.08,credit_card,2025-07-17 12:00:00
9556,4021,3038.3,credit_card,2025-08-20 12:00:00
9557,11276,3620.2,credit_card,2026-08-05 12:00:00
9558,8567,1945.92,credit_card,2026-03-12 12:00:00
9559,3501,4775.91,invoice,2025-07-12 12:00:00
9560,2659,2238.04,ach,2025-06-07 12:00:00
9561,11553,5782.32,ach,2026-08-11 12:00:00
9562,1131,1688.02,ach,2025-03-28 12:00:00
9563,1820,2075.07,credit_card,2025-04-04 12:00:00
9564,7462,2164.53,credit_card,2026-01-23 12:00:00
9565,10546,4298.27,ach,2026-06-08 12:00:00
9566,10004,3719.19,invoice,2026-05-06 12:00:00
9567,10439,1765.65,credit_card,2026-06-14 12:00:00
9568,7065,3219.58,invoice,2025-12-12 12:00:00
9569,4319,220.91,invoice,2025-08-28 12:00:00
9570,9343,2193.13,credit_card,2026-04-28 12:00:00
9571,4670,7821.42,invoice,2025-09-07 12:00:00
9572,9429,1852.84,wire,2026-04-27 12:00:00
9573,5477,2503.59,invoice,2025-10-26 12:00:00
9574,12572,1037.02,ach,2026-09-18 12:00:00
9575,11199,3529.87,credit_card,2026-07-20 12:00:00
9576,1857,3751.41,wire,2025-04-07 12:00:00
9577,2283,6424.35,wire,2025-05-29 12:00:00
9578,11109,1222.13,ach,2026-07-27 12:00:00
9579,4009,2691.4,credit_card,2025-08-08 12:00:00
9580,6402,632.49,credit_card,2025-12-04 12:00:00
9581,12683,1432.62,ach,2026-09-18 12:00:00
9582,11844,1273.54,credit_card,2026-09-04 12:00:00
9583,387,1749.82,credit_card,2025-02-20 12:00:00
9584,1629,979.93,ach,2025-04-24 12:00:00
9585,10761,4173.41,invoice,2026-06-04 12:00:00
9586,11911,3422.92,ach,2026-08-17 12:00:00
9587,7719,946.06,ach,2026-01-29 12:00:00
9588,9831,828.17,wire,2026-06-01 12:00:00
9589,12737,6271.42,invoice,2026-09-20 12:00:00
9590,9102,2692.6,credit_card,2026-04-25 12:00:00
9591,1843,2075.98,credit_card,2025-04-14 12:00:00
9592,2498,3303.99,ach,2025-05-15 12:00:00
9593,202,3465.07,ach,2025-02-18 12:00:00
9594,11771,2325.48,wire,2026-08-24 12:00:00
9595,3869,5186.43,invoice,2025-08-21 12:00:00
9596,5055,848.6,wire,2025-10-24 12:00:00
9597,5890,199.67,ach,2025-12-03 12:00:00
9598,2703,1849.26,ach,2025-06-30 12:00:00
9599,7923,2679.68,wire,2026-02-27 12:00:00
9600,332,1113.46,wire,2025-02-24 12:00:00
9601,3809,1556.36,ach,2025-09-01 12:00:00
9602,936,1851.59,invoice,2025-04-03 12:00:00
9603,1775,3145.22,credit_card,2025-05-03 12:00:00
9604,10072,835.59,ach,2026-05-23 12:00:00
9605,8612,2282.6,invoice,2026-03-26 12:00:00
9606,11682,1438.64,ach,2026-09-02 12:00:00
9607,990,4190.7,credit_card,2025-03-10 12:00:00
9608,5444,459.28,ach,2025-10-15 12:00:00
9609,10647,1549.44,wire,2026-06-09 12:00:00
9610,6994,1366.95,ach,2025-12-29 12:00:00
9611,10919,845.42,wire,2026-07-18 12:00:00
9612,5807,1891.94,ach,2025-11-14 12:00:00
9613,11161,3330.77,credit_card,2026-07-12 12:00:00
9614,11115,1816.77,invoice,2026-07-28 12:00:00
9615,6575,1386.48,invoice,2025-12-22 12:00:00
9616,3053,2268.05,invoice,2025-07-04 12:00:00
9617,11034,536.67,credit_card,2026-07-11 12:00:00
9618,8366,837.8,invoice,2026-02-04 12:00:00
9619,4616,82.42,ach,2025-10-02 12:00:00
9620,3322,586.55,credit_card,2025-07-14 12:00:00
9621,9723,5829.86,credit_card,2026-05-14 12:00:00
9622,6247,1277.51,wire,2025-11-14 12:00:00
9623,6049,851.45,credit_card,2025-11-13 12:00:00
9624,3312,2289.48,ach,2025-07-28 12:00:00
9625,9955,767.24,ach,2026-05-17 12:00:00
9626,10067,853.57,wire,2026-05-09 12:00:00
9627,11980,2568.75,invoice,2026-08-26 12:00:00
9628,8211,1758.56,credit_card,2026-02-10 12:00:00
9629,3629,5565.86,invoice,2025-08-03 12:00:00
9630,11314,1716.34,ach,2026-07-27 12:00:00
9631,1357,5408.72,credit_card,2025-04-30 12:00:00
9632,5003,5134.17,ach,2025-10-16 12:00:00
9633,9936,3193.83,invoice,2026-05-13 12:00:00
9634,5824,5547.88,ach,2025-11-24 12:00:00
9635,12142,2684.61,wire,2026-08-08 12:00:00
9636,5671,3333.98,ach,2025-11-24 12:00:00
9637,3113,5634.07,ach,2025-06-16 12:00:00
9638,183,5875.09,ach,2025-02-26 12:00:00
9639,11309,1245.96,wire,2026-07-15 12:00:00
9640,856,2094.44,invoice,2025-03-28 12:00:00
9641,10768,1898.94,ach,2026-07-04 12:00:00
9642,4913,455.28,credit_card,2025-09-11 12:00:00
9643,10909,2089.03,credit_card,2026-07-27 12:00:00
9644,1801,1827.18,ach,2025-04-21 12:00:00
9645,11821,3421.78,invoice,2026-09-03 12:00:00
9646,5483,5510.83,wire,2025-10-20 12:00:00
9647,10645,3639.56,credit_card,2026-06-13 12:00:00
9648,1969,3527.29,invoice,2025-05-30 12:00:00
9649,10638,4161.47,ach,2026-06-29 12:00:00
9650,10415,3735.7,credit_card,2026-06-14 12:00:00
9651,4698,1265.3,invoice,2025-09-08 12:00:00
9652,4988,4988.22,wire,2025-09-09 12:00:00
9653,4651,2306.37,ach,2025-09-27 12:00:00
9654,1160,3883.41,ach,2025-03-24 12:00:00
9655,9406,977.29,ach,2026-04-25 12:00:00
9656,12316,1222.25,invoice,2026-09-15 12:00:00
9657,1326,3475.98,ach,2025-04-25 12:00:00
9658,10064,2559.08,wire,2026-05-12 12:00:00
9659,4797,5752.64,invoice,2025-10-01 12:00:00
9660,6797,5254.3,credit_card,2026-01-03 12:00:00
9661,5809,20.71,wire,2025-11-24 12:00:00
9662,12611,1806.35,ach,2026-09-20 12:00:00
9663,1456,269.02,credit_card,2025-05-01 12:00:00
9664,5411,4523.08,invoice,2025-10-29 12:00:00
9665,8334,4236.93,invoice,2026-02-21 12:00:00
9666,2801,321.32,invoice,2025-06-04 12:00:00
9667,7617,1724.42,credit_card,2026-01-27 12:00:00
9668,11423,1400.43,wire,2026-07-17 12:00:00
9669,7816,1082.72,credit_card,2026-02-17 12:00:00
9670,4379,5788.17,ach,2025-09-20 12:00:00
9671,8922,2802.09,wire,2026-03-18 12:00:00
9672,10172,3615.12,credit_card,2026-05-16 12:00:00
9673,6717,2368.56,credit_card,2025-12-22 12:00:00
9674,3737,783.1,invoice,2025-07-07 12:00:00
9675,2262,5495.23,credit_card,2025-05-17 12:00:00
9676,7430,5809.07,ach,2026-01-19 12:00:00
9677,4006,4215.07,wire,2025-08-03 12:00:00
9678,9303,642.85,invoice,2026-04-26 12:00:00
9679,2395,2641.51,invoice,2025-05-22 12:00:00
9680,1186,2889.51,credit_card,2025-03-07 12:00:00
9681,2008,2504.42,credit_card,2025-05-13 12:00:00
9682,194,6882.41,invoice,2025-02-22 12:00:00
9683,8771,3027.71,invoice,2026-03-10 12:00:00
9684,5526,3889.57,credit_card,2025-10-30 12:00:00
9685,772,3296.6,wire,2025-03-14 12:00:00
9686,1479,3870.97,ach,2025-04-03 12:00:00
9687,1847,357.14,invoice,2025-04-04 12:00:00
9688,3741,3698.04,invoice,2025-07-15 12:00:00
9689,7987,5390.65,wire,2026-02-05 12:00:00
9690,406,1688.95,invoice,2025-02-11 12:00:00
9691,12189,1689.1,ach,2026-09-29 12:00:00
9692,12600,5164.93,wire,2026-09-26 12:00:00
9693,6318,4040.64,credit_card,2025-11-17 12:00:00
9694,6582,3544.33,credit_card,2025-12-09 12:00:00
9695,1448,1575.18,wire,2025-04-15 12:00:00
9696,343,3239.77,credit_card,2025-02-28 12:00:00
9697,7469,2350.92,invoice,2026-01-11 12:00:00
9698,728,1989.54,credit_card,2025-03-18 12:00:00
9699,4578,1581.87,ach,2025-09-18 12:00:00
9700,9169,2969.52,ach,2026-04-24 12:00:00
9701,9251,937.93,ach,2026-04-18 12:00:00
9702,3517,1207.22,wire,2025-08-05 12:00:00
9703,11350,3024.23,ach,2026-08-01 12:00:00
9704,10311,1440.88,ach,2026-07-02 12:00:00
9705,7157,2545.16,credit_card,2025-12-16 12:00:00
9706,7852,5858.9,credit_card,2026-02-26 12:00:00
9707,9492,996.12,credit_card,2026-04-07 12:00:00
9708,1349,4768.29,wire,2025-04-26 12:00:00
9709,661,4676.53,invoice,2025-03-09 12:00:00
9710,1493,3198.99,ach,2025-04-20 12:00:00
9711,10893,3205.05,wire,2026-06-09 12:00:00
9712,5155,2617.83,invoice,2025-10-21 12:00:00
9713,12246,2026.76,invoice,2026-09-29 12:00:00
9714,9278,1838.18,credit_card,2026-04-26 12:00:00
9715,2525,2014.47,invoice,2025-06-22 12:00:00
9716,9856,2282.13,wire,2026-05-18 12:00:00
9717,10820,1375.13,invoice,2026-07-04 12:00:00
9718,5375,4399.27,invoice,2025-10-31 12:00:00
9719,3199,1818.72,credit_card,2025-07-06 12:00:00
9720,5718,3635.51,invoice,2025-11-10 12:00:00
9721,9745,8734.76,wire,2026-05-14 12:00:00
9722,11622,2480.48,wire,2026-08-20 12:00:00
9723,10508,3537.18,ach,2026-06-30 12:00:00
9724,8260,3981.25,invoice,2026-02-16 12:00:00
9725,10278,2073.62,wire,2026-05-26 12:00:00
9726,41,2213.5,wire,2025-02-08 12:00:00
9727,11284,3032.27,invoice,2026-07-15 12:00:00
9728,6817,1650.07,wire,2025-12-10 12:00:00
9729,9991,5390.04,invoice,2026-05-12 12:00:00
9730,10432,2485.41,wire,2026-06-27 12:00:00
9731,2724,4763.32,credit_card,2025-06-20 12:00:00
9732,11733,5591.62,credit_card,2026-08-07 12:00:00
9733,10953,322.7,wire,2026-07-29 12:00:00
9734,9336,3313.74,invoice,2026-04-19 12:00:00
9735,12440,2324.54,invoice,2026-09-28 12:00:00
9736,7156,1331.48,ach,2025-12-31 12:00:00
9737,11257,1540.89,invoice,2026-07-17 12:00:00
9738,11781,4496.14,credit_card,2026-08-19 12:00:00
9739,7231,3221.57,ach,2025-12-07 12:00:00
9740,5076,2071.95,wire,2025-10-06 12:00:00
9741,7881,2586.1,credit_card,2026-02-15 12:00:00
9742,5395,1259.44,invoice,2025-10-26 12:00:00
9743,9642,1362.53,ach,2026-04-17 12:00:00
9744,10924,3615.37,wire,2026-08-04 12:00:00
9745,7790,3583.64,ach,2026-02-20 12:00:00
9746,11930,496.94,invoice,2026-08-12 12:00:00
9747,4089,4568.03,invoice,2025-08-11 12:00:00
9748,1968,3688.15,ach,2025-05-08 12:00:00
9749,11489,3649.66,invoice,2026-07-05 12:00:00
9750,11243,774.6,ach,2026-07-12 12:00:00
9751,12261,879.9,invoice,2026-09-20 12:00:00
9752,7000,721.63,ach,2025-12-27 12:00:00
9753,424,4368.52,credit_card,2025-02-05 12:00:00
9754,11839,2102.42,invoice,2026-08-24 12:00:00
9755,12146,1147.15,ach,2026-08-24 12:00:00
9756,11699,5366.41,wire,2026-08-19 12:00:00
9757,6143,7248.02,invoice,2025-12-04 12:00:00
9758,5662,1334.56,ach,2025-11-06 12:00:00
9759,9032,6070.28,ach,2026-04-24 12:00:00
9760,4597,3620.31,invoice,2025-09-16 12:00:00
9761,2660,7474.85,credit_card,2025-06-17 12:00:00
9762,142,4151.63,credit_card,2025-02-01 12:00:00
9763,2598,3239.73,ach,2025-06-08 12:00:00
9764,6702,2978.96,invoice,2025-12-10 12:00:00
9765,1378,702.9,wire,2025-04-14 12:00:00
9766,3675,8556.83,credit_card,2025-07-23 12:00:00
9767,9659,4351.72,invoice,2026-05-06 12:00:00
9768,12646,981.39,credit_card,2026-09-26 12:00:00
9769,6363,3327.38,invoice,2025-11-22 12:00:00
9770,11961,3663.79,credit_card,2026-08-28 12:00:00
9771,4742,2839.99,credit_card,2025-09-24 12:00:00
9772,1139,1678.14,wire,2025-03-04 12:00:00
9773,7375,4012.1,wire,2026-01-18 12:00:00
9774,1788,1113.3,ach,2025-04-26 12:00:00
9775,10265,300.32,credit_card,2026-05-30 12:00:00
9776,4647,2629.71,invoice,2025-09-14 12:00:00
9777,7569,4701.18,credit_card,2026-01-21 12:00:00
9778,460,3119.17,invoice,2025-02-11 12:00:00
9779,6116,5073.36,invoice,2025-11-08 12:00:00
9780,8180,1196.35,ach,2026-02-16 12:00:00
9781,949,3322.28,ach,2025-03-29 12:00:00
9782,9529,3092.61,ach,2026-04-14 12:00:00
9783,6371,2077.38,wire,2025-11-16 12:00:00
9784,4629,2977.3,wire,2025-09-29 12:00:00
9785,7359,2951.64,wire,2026-01-21 12:00:00
9786,5926,515.84,credit_card,2025-11-15 12:00:00
9787,6041,626.48,credit_card,2025-11-25 12:00:00
9788,442,5459.58,wire,2025-02-23 12:00:00
9789,6660,2710.84,credit_card,2025-12-18 12:00:00
9790,8832,3330.48,wire,2026-03-21 12:00:00
9791,9047,5098.82,ach,2026-04-12 12:00:00
9792,3831,1389.06,ach,2025-08-11 12:00:00
9793,12000,399.34,wire,2026-08-07 12:00:00
9794,6145,1827.47,ach,2025-11-20 12:00:00
9795,11556,2544.82,ach,2026-09-02 12:00:00
9796,6345,1831.95,ach,2025-11-18 12:00:00
9797,1959,1308.41,ach,2025-05-30 12:00:00
9798,9263,512.15,wire,2026-05-03 12:00:00
9799,156,1942.93,credit_card,2025-02-16 12:00:00
9800,10187,5203.5,credit_card,2026-05-22 12:00:00
9801,4579,2457.0,wire,2025-09-22 12:00:00
9802,1090,3236.24,ach,2025-03-07 12:00:00
9803,6050,2282.69,ach,2025-11-18 12:00:00
9804,11694,2769.82,ach,2026-09-01 12:00:00
9805,9123,611.42,invoice,2026-05-01 12:00:00
9806,7951,1280.2,ach,2026-02-28 12:00:00
9807,1675,464.53,credit_card,2025-04-11 12:00:00
9808,6764,1214.13,ach,2025-12-22 12:00:00
9809,10984,4142.7,wire,2026-07-19 12:00:00
9810,6417,2436.95,ach,2025-12-02 12:00:00
9811,12584,3320.74,wire,2026-10-02 12:00:00
9812,2327,5778.96,invoice,2025-05-17 12:00:00
9813,7097,1428.56,wire,2025-12-21 12:00:00
9814,10968,1175.84,credit_card,2026-07-19 12:00:00
9815,10065,1980.34,credit_card,2026-05-19 12:00:00
9816,6451,2703.3,wire,2025-11-22 12:00:00
9817,1716,1123.81,credit_card,2025-04-27 12:00:00
9818,9173,1346.4,wire,2026-04-14 12:00:00
9819,8382,716.56,credit_card,2026-02-07 12:00:00
9820,9434,3598.08,ach,2026-04-30 12:00:00
9821,3832,1565.19,credit_card,2025-08-28 12:00:00
9822,6300,4407.64,wire,2025-11-15 12:00:00
9823,3349,4273.87,ach,2025-07-23 12:00:00
9824,12196,1163.85,wire,2026-09-12 12:00:00
9825,9178,1321.55,invoice,2026-04-19 12:00:00
9826,588,2877.58,credit_card,2025-02-02 12:00:00
9827,9347,1242.23,ach,2026-04-29 12:00:00
9828,12166,3148.43,wire,2026-09-11 12:00:00
9829,2991,1024.73,ach,2025-07-02 12:00:00
9830,11856,5808.18,credit_card,2026-08-19 12:00:00
9831,10106,2045.45,ach,2026-05-14 12:00:00
9832,11325,4989.07,wire,2026-07-13 12:00:00
9833,9588,2789.77,wire,2026-05-01 12:00:00
9834,265,3995.31,invoice,2025-02-10 12:00:00
9835,10090,1884.26,wire,2026-05-05 12:00:00
9836,6789,911.3,invoice,2025-12-26 12:00:00
9837,11091,3112.61,ach,2026-07-05 12:00:00
9838,3865,358.48,invoice,2025-09-01 12:00:00
9839,6275,610.51,credit_card,2025-11-30 12:00:00
9840,11085,1324.94,credit_card,2026-07-19 12:00:00
9841,12528,5662.02,wire,2026-09-04 12:00:00
9842,3712,437.08,wire,2025-07-24 12:00:00
9843,8439,1413.93,wire,2026-03-07 12:00:00
9844,9787,4589.19,wire,2026-05-13 12:00:00
9845,1530,1595.33,ach,2025-04-16 12:00:00
9846,10488,249.87,credit_card,2026-07-02 12:00:00
9847,924,1541.41,credit_card,2025-03-31 12:00:00
9848,10444,6081.4,wire,2026-06-05 12:00:00
9849,7330,752.01,invoice,2026-01-29 12:00:00
9850,4365,3968.08,wire,2025-09-03 12:00:00
9851,670,941.51,invoice,2025-03-28 12:00:00
9852,3605,3682.82,ach,2025-07-10 12:00:00
9853,5109,2002.55,wire,2025-10-26 12:00:00
9854,11496,1987.16,ach,2026-07-24 12:00:00
9855,5249,3484.27,invoice,2025-10-24 12:00:00
9856,7184,4572.35,credit_card,2025-12-28 12:00:00
9857,2592,1073.92,invoice,2025-06-11 12:00:00
9858,5907,663.24,wire,2025-11-12 12:00:00
9859,6510,3228.19,credit_card,2025-12-06 12:00:00
9860,7134,3586.68,invoice,2025-12-08 12:00:00
9861,2308,5401.78,credit_card,2025-05-21 12:00:00
9862,8805,1345.0,invoice,2026-03-09 12:00:00
9863,3691,4201.15,wire,2025-07-15 12:00:00
9864,688,2583.87,ach,2025-03-15 12:00:00
9865,613,1815.59,invoice,2025-02-17 12:00:00
9866,7168,837.38,ach,2025-12-06 12:00:00
9867,10101,4228.74,wire,2026-05-09 12:00:00
9868,3201,999.01,ach,2025-07-13 12:00:00
9869,6630,1386.48,invoice,2025-12-27 12:00:00
9870,4136,2196.74,credit_card,2025-08-25 12:00:00
9871,1899,3549.09,invoice,2025-05-07 12:00:00
9872,283,3294.74,invoice,2025-02-11 12:00:00
9873,259,484.05,invoice,2025-03-01 12:00:00
9874,12338,1517.84,ach,2026-09-05 12:00:00
9875,4944,1179.01,wire,2025-09-16 12:00:00
9876,2823,2530.42,invoice,2025-06-11 12:00:00
9877,3526,3370.42,wire,2025-07-10 12:00:00
9878,12346,1598.84,wire,2026-09-15 12:00:00
9879,5224,2413.71,wire,2025-10-01 12:00:00
9880,2286,339.28,ach,2025-05-26 12:00:00
9881,6064,2070.69,ach,2025-11-04 12:00:00
9882,8079,3890.13,ach,2026-02-10 12:00:00
9883,4655,3025.45,credit_card,2025-10-01 12:00:00
9884,5001,416.3,wire,2025-10-10 12:00:00
9885,6711,1852.32,credit_card,2025-12-06 12:00:00
9886,12480,5818.69,credit_card,2026-09-15 12:00:00
9887,8677,3504.26,credit_card,2026-03-23 12:00:00
9888,5417,6459.26,wire,2025-10-25 12:00:00
9889,476,4027.5,wire,2025-02-10 12:00:00
9890,2556,2567.92,ach,2025-06-17 12:00:00
9891,8088,1369.63,ach,2026-02-22 12:00:00
9892,8,5278.68,invoice,2025-02-11 12:00:00
9893,6412,403.71,credit_card,2025-11-12 12:00:00
9894,11703,1856.37,invoice,2026-08-06 12:00:00
9895,11378,1183.75,wire,2026-07-13 12:00:00
9896,5547,2918.09,credit_card,2025-10-13 12:00:00
9897,2427,3889.71,wire,2025-05-29 12:00:00
9898,6745,3157.34,invoice,2025-12-05 12:00:00
9899,12305,4342.54,ach,2026-09-16 12:00:00
9900,2275,2101.57,invoice,2025-05-28 12:00:00
9901,9204,1986.55,invoice,2026-04-25 12:00:00
9902,1578,1971.58,credit_card,2025-04-26 12:00:00
9903,7265,6174.65,ach,2025-12-20 12:00:00
9904,9260,662.07,invoice,2026-04-06 12:00:00
9905,3971,1786.93,wire,2025-08-17 12:00:00
9906,5880,963.96,ach,2025-12-01 12:00:00
9907,10755,3264.75,invoice,2026-06-22 12:00:00
9908,11920,1700.06,invoice,2026-08-05 12:00:00
9909,7194,4015.15,invoice,2025-12-22 12:00:00
9910,3868,2308.34,wire,2025-08-08 12:00:00
9911,12029,1512.21,wire,2026-08-20 12:00:00
9912,6824,2616.51,wire,2025-12-22 12:00:00
9913,7549,4412.5,wire,2026-01-08 12:00:00
9914,782,2856.7,wire,2025-03-14 12:00:00
9915,1750,581.89,credit_card,2025-04-15 12:00:00
9916,6520,4098.11,ach,2025-12-12 12:00:00
9917,5775,2012.9,credit_card,2025-11-15 12:00:00
9918,9284,577.24,credit_card,2026-04-30 12:00:00
9919,9370,431.34,invoice,2026-05-05 12:00:00
9920,2325,5007.26,invoice,2025-05-14 12:00:00
9921,5056,2069.16,ach,2025-10-08 12:00:00
9922,11509,2472.47,wire,2026-07-05 12:00:00
9923,1728,740.35,invoice,2025-04-16 12:00:00
9924,611,2793.6,credit_card,2025-02-16 12:00:00
9925,4667,3086.85,wire,2025-09-21 12:00:00
9926,5414,4432.04,ach,2025-10-11 12:00:00
9927,8104,2808.56,ach,2026-02-27 12:00:00
9928,8175,3098.92,ach,2026-03-03 12:00:00
9929,8536,6303.9,credit_card,2026-03-18 12:00:00
9930,3751,1323.07,wire,2025-08-18 12:00:00
9931,98,4387.21,ach,2025-02-21 12:00:00
9932,6986,2759.3,credit_card,2025-12-30 12:00:00
9933,3138,5644.15,invoice,2025-07-16 12:00:00
9934,1538,4164.43,invoice,2025-04-05 12:00:00
9935,3649,4235.02,wire,2025-07-30 12:00:00
9936,1518,2509.2,invoice,2025-04-27 12:00:00
9937,11947,4508.74,ach,2026-08-30 12:00:00
9938,4625,133.55,wire,2025-09-24 12:00:00
9939,6567,2777.75,credit_card,2025-12-27 12:00:00
9940,2091,3270.7,ach,2025-05-02 12:00:00
9941,7098,2300.35,ach,2026-01-03 12:00:00
9942,6172,1024.13,invoice,2025-11-14 12:00:00
9943,7522,2690.88,credit_card,2026-02-02 12:00:00
9944,573,3628.18,wire,2025-03-05 12:00:00
9945,12157,1256.44,ach,2026-09-23 12:00:00
9946,11584,4276.96,credit_card,2026-08-11 12:00:00
9947,3063,2630.58,credit_card,2025-06-10 12:00:00
9948,598,148.07,ach,2025-02-02 12:00:00
9949,6634,1030.18,credit_card,2025-12-30 12:00:00
9950,12154,467.82,invoice,2026-09-25 12:00:00
9951,7876,2997.62,invoice,2026-02-16 12:00:00
9952,7346,4293.66,invoice,2026-01-10 12:00:00
9953,6305,2918.35,wire,2025-11-02 12:00:00
9954,10264,2037.0,wire,2026-05-06 12:00:00
9955,12061,238.14,invoice,2026-08-17 12:00:00
9956,5977,4042.33,ach,2025-11-28 12:00:00
